Acquired on 3/23/2026 at 20:45:11
Calibrated on 2/21/2023 at 03:14:48
Device Descriptor:  [none]
Scan Range (nm):  1545.445  --  1588.034
Measurement Type:  Reflection
Group Index:  1.500
Gain:  24 dB
Domain:  Time
Spatial Resolution (mm):  0.100209
Frequency domain window was not applied to measurement data.
Gage length:  1.000766 cm
Sensor spacing:  0.099884 cm
Number of Data Points (in this file):  41648
NOTE: Data stored in this file is not decimated.

Length (m)	Length (m)	Amplitude (dB/mm)	Spectral Shift (GHz)	Spectral Shift Quality	
3.22682762E+000		-1.07441444E+002		0.00000000E+000	
3.22684669E+000		-1.07740295E+002		0.00000000E+000	
3.22686601E+000		-1.07195824E+002		0.00000000E+000	
3.22688508E+000		-1.04429817E+002		0.00000000E+000	
3.22690439E+000		-1.03811737E+002		0.00000000E+000	
3.22692370E+000		-1.04227203E+002		0.00000000E+000	
3.22694278E+000		-1.02979774E+002		0.00000000E+000	
3.22696209E+000		-1.02746979E+002		0.00000000E+000	
3.22698116E+000		-1.04975807E+002		0.00000000E+000	
3.22700047E+000		-1.04466568E+002		0.00000000E+000	
3.22701955E+000		-1.04278267E+002		0.00000000E+000	
3.22703886E+000		-1.05016602E+002		0.00000000E+000	
3.22705817E+000		-1.05768234E+002		0.00000000E+000	
3.22707725E+000		-1.05957863E+002		0.00000000E+000	
3.22709656E+000		-1.05716057E+002		0.00000000E+000	
3.22711563E+000		-1.06148224E+002		0.00000000E+000	
3.22713494E+000		-1.06962860E+002		0.00000000E+000	
3.22715402E+000		-1.07022873E+002		0.00000000E+000	
3.22717333E+000		-1.06764214E+002		0.00000000E+000	
3.22719264E+000		-1.09246979E+002		0.00000000E+000	
3.22721171E+000		-1.08050095E+002		0.00000000E+000	
3.22723103E+000		-1.07368088E+002		0.00000000E+000	
3.22725010E+000		-1.07352142E+002		0.00000000E+000	
3.22726941E+000		-1.07075104E+002		0.00000000E+000	
3.22728848E+000		-1.05686737E+002		0.00000000E+000	
3.22730780E+000		-1.05852806E+002		0.00000000E+000	
3.22732711E+000		-1.06761818E+002		0.00000000E+000	
3.22734618E+000		-1.05809166E+002		0.00000000E+000	
3.22736549E+000		-1.05749481E+002		0.00000000E+000	
3.22738457E+000		-1.06697830E+002		0.00000000E+000	
3.22740388E+000		-1.07404976E+002		0.00000000E+000	
3.22742295E+000		-1.04557915E+002		0.00000000E+000	
3.22744226E+000		-1.04689186E+002		0.00000000E+000	
3.22746134E+000		-1.04480522E+002		0.00000000E+000	
3.22748065E+000		-1.04879288E+002		0.00000000E+000	
3.22749996E+000		-1.04362404E+002		0.00000000E+000	
3.22751904E+000		-1.06832695E+002		0.00000000E+000	
3.22753835E+000		-1.07108063E+002		0.00000000E+000	
3.22755742E+000		-1.07454910E+002		0.00000000E+000	
3.22757673E+000		-1.07503311E+002		0.00000000E+000	
3.22759581E+000		-1.08758018E+002		0.00000000E+000	
3.22761512E+000		-1.08049690E+002		0.00000000E+000	
3.22763443E+000		-1.08506454E+002		0.00000000E+000	
3.22765350E+000		-1.07446915E+002		0.00000000E+000	
3.22767282E+000		-1.06759674E+002		0.00000000E+000	
3.22769189E+000		-1.06648903E+002		0.00000000E+000	
3.22771120E+000		-1.07001343E+002		0.00000000E+000	
3.22773027E+000		-1.07212822E+002		0.00000000E+000	
3.22774959E+000		-1.09068100E+002		0.00000000E+000	
3.22776890E+000		-1.09943237E+002		0.00000000E+000	
3.22778797E+000		-1.10306969E+002		0.00000000E+000	
3.22780728E+000		-1.09850349E+002		0.00000000E+000	
3.22782636E+000		-1.08721008E+002		0.00000000E+000	
3.22784567E+000		-1.07524338E+002		0.00000000E+000	
3.22786474E+000		-1.05060562E+002		0.00000000E+000	
3.22788405E+000		-1.04818459E+002		0.00000000E+000	
3.22790337E+000		-1.05268555E+002		0.00000000E+000	
3.22792244E+000		-1.06050964E+002		0.00000000E+000	
3.22794175E+000		-1.06720116E+002		0.00000000E+000	
3.22796082E+000		-1.09628609E+002		0.00000000E+000	
3.22798014E+000		-1.08521538E+002		0.00000000E+000	
3.22799921E+000		-1.07676994E+002		0.00000000E+000	
3.22801852E+000		-1.07900810E+002		0.00000000E+000	
3.22803760E+000		-1.07809448E+002		0.00000000E+000	
3.22805691E+000		-1.06380600E+002		0.00000000E+000	
3.22807622E+000		-1.06214844E+002		0.00000000E+000	
3.22809529E+000		-1.06778580E+002		0.00000000E+000	
3.22811460E+000		-1.05165771E+002		0.00000000E+000	
3.22813368E+000		-1.05028107E+002		0.00000000E+000	
3.22815299E+000		-1.06395844E+002		0.00000000E+000	
3.22817206E+000		-1.05780533E+002		0.00000000E+000	
3.22819138E+000		-1.05381531E+002		0.00000000E+000	
3.22821069E+000		-1.06559052E+002		0.00000000E+000	
3.22822976E+000		-1.06933853E+002		0.00000000E+000	
3.22824907E+000		-1.06817589E+002		0.00000000E+000	
3.22826815E+000		-1.08533066E+002		0.00000000E+000	
3.22828746E+000		-1.08219948E+002		0.00000000E+000	
3.22830653E+000		-1.06905701E+002		0.00000000E+000	
3.22832584E+000		-1.05957748E+002		0.00000000E+000	
3.22834516E+000		-1.05962799E+002		0.00000000E+000	
3.22836423E+000		-1.06007240E+002		0.00000000E+000	
3.22838354E+000		-1.06668312E+002		0.00000000E+000	
3.22840261E+000		-1.07270393E+002		0.00000000E+000	
3.22842193E+000		-1.07551643E+002		0.00000000E+000	
3.22844100E+000		-1.07045471E+002		0.00000000E+000	
3.22846031E+000		-1.07478607E+002		0.00000000E+000	
3.22847962E+000		-1.07796288E+002		0.00000000E+000	
3.22849870E+000		-1.09017151E+002		0.00000000E+000	
3.22851801E+000		-1.10408165E+002		0.00000000E+000	
3.22853708E+000		-1.11329353E+002		0.00000000E+000	
3.22855639E+000		-1.10804710E+002		0.00000000E+000	
3.22857547E+000		-1.07331757E+002		0.00000000E+000	
3.22859478E+000		-1.06329872E+002		0.00000000E+000	
3.22861385E+000		-1.05847710E+002		0.00000000E+000	
3.22863317E+000		-1.06335335E+002		0.00000000E+000	
3.22865248E+000		-1.05458511E+002		0.00000000E+000	
3.22867155E+000		-1.06157227E+002		0.00000000E+000	
3.22869086E+000		-1.06612396E+002		0.00000000E+000	
3.22870994E+000		-1.05813408E+002		0.00000000E+000	
3.22872925E+000		-1.05171844E+002		0.00000000E+000	
3.22874832E+000		-1.04119629E+002		0.00000000E+000	
3.22876763E+000		-1.04031464E+002		0.00000000E+000	
3.22878695E+000		-1.03806374E+002		0.00000000E+000	
3.22880602E+000		-1.04688004E+002		0.00000000E+000	
3.22882533E+000		-1.05144310E+002		0.00000000E+000	
3.22884440E+000		-1.07668449E+002		0.00000000E+000	
3.22886372E+000		-1.06867493E+002		0.00000000E+000	
3.22888279E+000		-1.07641289E+002		0.00000000E+000	
3.22890210E+000		-1.03396774E+002		0.00000000E+000	
3.22892141E+000		-1.02924110E+002		0.00000000E+000	
3.22894049E+000		-1.02983940E+002		0.00000000E+000	
3.22895980E+000		-1.03244858E+002		0.00000000E+000	
3.22897887E+000		-1.03406235E+002		0.00000000E+000	
3.22899818E+000		-1.07106064E+002		0.00000000E+000	
3.22901726E+000		-1.08775398E+002		0.00000000E+000	
3.22903657E+000		-1.08038147E+002		0.00000000E+000	
3.22905588E+000		-1.09582100E+002		0.00000000E+000	
3.22907495E+000		-1.07889923E+002		0.00000000E+000	
3.22909427E+000		-1.07464638E+002		0.00000000E+000	
3.22911334E+000		-1.05921173E+002		0.00000000E+000	
3.22913265E+000		-1.05881050E+002		0.00000000E+000	
3.22915173E+000		-1.06220390E+002		0.00000000E+000	
3.22917104E+000		-1.05948906E+002		0.00000000E+000	
3.22919011E+000		-1.06564957E+002		0.00000000E+000	
3.22920942E+000		-1.06158646E+002		0.00000000E+000	
3.22922873E+000		-1.06497421E+002		0.00000000E+000	
3.22924781E+000		-1.04938553E+002		0.00000000E+000	
3.22926712E+000		-1.05220116E+002		0.00000000E+000	
3.22928619E+000		-1.05311798E+002		0.00000000E+000	
3.22930551E+000		-1.05599106E+002		0.00000000E+000	
3.22932458E+000		-1.05597343E+002		0.00000000E+000	
3.22934389E+000		-1.04993378E+002		0.00000000E+000	
3.22936320E+000		-1.05710693E+002		0.00000000E+000	
3.22938228E+000		-1.04952484E+002		0.00000000E+000	
3.22940159E+000		-1.05965149E+002		0.00000000E+000	
3.22942066E+000		-1.05315948E+002		0.00000000E+000	
3.22943997E+000		-1.07654251E+002		0.00000000E+000	
3.22945905E+000		-1.07519394E+002		0.00000000E+000	
3.22947836E+000		-1.08879211E+002		0.00000000E+000	
3.22949767E+000		-1.08139809E+002		0.00000000E+000	
3.22951674E+000		-1.10026474E+002		0.00000000E+000	
3.22953606E+000		-1.08182678E+002		0.00000000E+000	
3.22955513E+000		-1.07769714E+002		0.00000000E+000	
3.22957444E+000		-1.06490288E+002		0.00000000E+000	
3.22959352E+000		-1.06725876E+002		0.00000000E+000	
3.22961283E+000		-1.06672203E+002		0.00000000E+000	
3.22963214E+000		-1.06469795E+002		0.00000000E+000	
3.22965121E+000		-1.06730690E+002		0.00000000E+000	
3.22967052E+000		-1.07772781E+002		0.00000000E+000	
3.22968960E+000		-1.07679718E+002		0.00000000E+000	
3.22970891E+000		-1.06299988E+002		0.00000000E+000	
3.22972798E+000		-1.07333153E+002		0.00000000E+000	
3.22974730E+000		-1.07589310E+002		0.00000000E+000	
3.22976637E+000		-1.07422798E+002		0.00000000E+000	
3.22978568E+000		-1.08134888E+002		0.00000000E+000	
3.22980499E+000		-1.08260284E+002		0.00000000E+000	
3.22982407E+000		-1.08500717E+002		0.00000000E+000	
3.22984338E+000		-1.08171509E+002		0.00000000E+000	
3.22986245E+000		-1.08367393E+002		0.00000000E+000	
3.22988176E+000		-1.07776985E+002		0.00000000E+000	
3.22990084E+000		-1.09655975E+002		0.00000000E+000	
3.22992015E+000		-1.08944733E+002		0.00000000E+000	
3.22993946E+000		-1.07133087E+002		0.00000000E+000	
3.22995853E+000		-1.07338631E+002		0.00000000E+000	
3.22997785E+000		-1.07432709E+002		0.00000000E+000	
3.22999692E+000		-1.07446060E+002		0.00000000E+000	
3.23001623E+000		-1.07807198E+002		0.00000000E+000	
3.23003531E+000		-1.07305519E+002		0.00000000E+000	
3.23005462E+000		-1.07180695E+002		0.00000000E+000	
3.23007393E+000		-1.07465530E+002		0.00000000E+000	
3.23009300E+000		-1.06455627E+002		0.00000000E+000	
3.23011231E+000		-1.06080948E+002		0.00000000E+000	
3.23013139E+000		-1.08216667E+002		0.00000000E+000	
3.23015070E+000		-1.08519096E+002		0.00000000E+000	
3.23016977E+000		-1.07714462E+002		0.00000000E+000	
3.23018909E+000		-1.09060684E+002		0.00000000E+000	
3.23020816E+000		-1.10948631E+002		0.00000000E+000	
3.23022747E+000		-1.10075745E+002		0.00000000E+000	
3.23024678E+000		-1.07804718E+002		0.00000000E+000	
3.23026586E+000		-1.09036110E+002		0.00000000E+000	
3.23028517E+000		-1.08773956E+002		0.00000000E+000	
3.23030424E+000		-1.08085220E+002		0.00000000E+000	
3.23032355E+000		-1.08783302E+002		0.00000000E+000	
3.23034263E+000		-1.10534332E+002		0.00000000E+000	
3.23036194E+000		-1.07866577E+002		0.00000000E+000	
3.23038125E+000		-1.07556618E+002		0.00000000E+000	
3.23040032E+000		-1.06635277E+002		0.00000000E+000	
3.23041964E+000		-1.06141441E+002		0.00000000E+000	
3.23043871E+000		-1.04345551E+002		0.00000000E+000	
3.23045802E+000		-1.05070236E+002		0.00000000E+000	
3.23047709E+000		-1.03424919E+002		0.00000000E+000	
3.23049641E+000		-1.04137306E+002		0.00000000E+000	
3.23051572E+000		-1.04290146E+002		0.00000000E+000	
3.23053479E+000		-1.05367828E+002		0.00000000E+000	
3.23055410E+000		-1.05106697E+002		0.00000000E+000	
3.23057318E+000		-1.07504013E+002		0.00000000E+000	
3.23059249E+000		-1.07235641E+002		0.00000000E+000	
3.23061156E+000		-1.05610130E+002		0.00000000E+000	
3.23063087E+000		-1.06823853E+002		0.00000000E+000	
3.23065019E+000		-1.07310425E+002		0.00000000E+000	
3.23066926E+000		-1.07486198E+002		0.00000000E+000	
3.23068857E+000		-1.07217987E+002		0.00000000E+000	
3.23070765E+000		-1.10116188E+002		0.00000000E+000	
3.23072696E+000		-1.07730675E+002		0.00000000E+000	
3.23074603E+000		-1.07191429E+002		0.00000000E+000	
3.23076534E+000		-1.07959785E+002		0.00000000E+000	
3.23078442E+000		-1.08598061E+002		0.00000000E+000	
3.23080373E+000		-1.06805038E+002		0.00000000E+000	
3.23082304E+000		-1.07740814E+002		0.00000000E+000	
3.23084211E+000		-1.08822983E+002		0.00000000E+000	
3.23086143E+000		-1.06502342E+002		0.00000000E+000	
3.23088050E+000		-1.05670898E+002		0.00000000E+000	
3.23089981E+000		-1.05885574E+002		0.00000000E+000	
3.23091888E+000		-1.03868248E+002		0.00000000E+000	
3.23093820E+000		-1.03361282E+002		0.00000000E+000	
3.23095751E+000		-1.04085426E+002		0.00000000E+000	
3.23097658E+000		-1.03991165E+002		0.00000000E+000	
3.23099589E+000		-1.03908165E+002		0.00000000E+000	
3.23101497E+000		-1.06133209E+002		0.00000000E+000	
3.23103428E+000		-1.07071396E+002		0.00000000E+000	
3.23105335E+000		-1.07547928E+002		0.00000000E+000	
3.23107266E+000		-1.07067505E+002		0.00000000E+000	
3.23109198E+000		-1.06556992E+002		0.00000000E+000	
3.23111105E+000		-1.06529610E+002		0.00000000E+000	
3.23113036E+000		-1.04170647E+002		0.00000000E+000	
3.23114944E+000		-1.03517136E+002		0.00000000E+000	
3.23116875E+000		-1.03523422E+002		0.00000000E+000	
3.23118782E+000		-1.04273880E+002		0.00000000E+000	
3.23120713E+000		-1.03348045E+002		0.00000000E+000	
3.23122644E+000		-1.03661682E+002		0.00000000E+000	
3.23124552E+000		-1.04250168E+002		0.00000000E+000	
3.23126483E+000		-1.04421722E+002		0.00000000E+000	
3.23128390E+000		-1.03457657E+002		0.00000000E+000	
3.23130322E+000		-1.04569550E+002		0.00000000E+000	
3.23132229E+000		-1.06035530E+002		0.00000000E+000	
3.23134160E+000		-1.06182968E+002		0.00000000E+000	
3.23136067E+000		-1.07379036E+002		0.00000000E+000	
3.23137999E+000		-1.09595490E+002		0.00000000E+000	
3.23139930E+000		-1.07708725E+002		0.00000000E+000	
3.23141837E+000		-1.07866585E+002		0.00000000E+000	
3.23143768E+000		-1.06938393E+002		0.00000000E+000	
3.23145676E+000		-1.06898308E+002		0.00000000E+000	
3.23147607E+000		-1.06418747E+002		0.00000000E+000	
3.23149514E+000		-1.07498787E+002		0.00000000E+000	
3.23151445E+000		-1.07698051E+002		0.00000000E+000	
3.23153377E+000		-1.06021652E+002		0.00000000E+000	
3.23155284E+000		-1.05188148E+002		0.00000000E+000	
3.23157215E+000		-1.06171631E+002		0.00000000E+000	
3.23159122E+000		-1.05658989E+002		0.00000000E+000	
3.23161054E+000		-1.05804527E+002		0.00000000E+000	
3.23162961E+000		-1.07801018E+002		0.00000000E+000	
3.23164892E+000		-1.08156776E+002		0.00000000E+000	
3.23166823E+000		-1.08021706E+002		0.00000000E+000	
3.23168731E+000		-1.10015411E+002		0.00000000E+000	
3.23170662E+000		-1.08630661E+002		0.00000000E+000	
3.23172569E+000		-1.05529488E+002		0.00000000E+000	
3.23174500E+000		-1.05447617E+002		0.00000000E+000	
3.23176408E+000		-1.04461365E+002		0.00000000E+000	
3.23178339E+000		-1.03038467E+002		0.00000000E+000	
3.23180270E+000		-1.02759285E+002		0.00000000E+000	
3.23182178E+000		-1.03638245E+002		0.00000000E+000	
3.23184109E+000		-1.04152939E+002		0.00000000E+000	
3.23186016E+000		-1.04463310E+002		0.00000000E+000	
3.23187947E+000		-1.05730957E+002		0.00000000E+000	
3.23189855E+000		-1.06118774E+002		0.00000000E+000	
3.23191786E+000		-1.07218102E+002		0.00000000E+000	
3.23193693E+000		-1.07131454E+002		0.00000000E+000	
3.23195624E+000		-1.08056343E+002		0.00000000E+000	
3.23197556E+000		-1.05995422E+002		0.00000000E+000	
3.23199463E+000		-1.06338806E+002		0.00000000E+000	
3.23201394E+000		-1.06290741E+002		0.00000000E+000	
3.23203301E+000		-1.05107460E+002		0.00000000E+000	
3.23205233E+000		-1.05185661E+002		0.00000000E+000	
3.23207140E+000		-1.07309219E+002		0.00000000E+000	
3.23209071E+000		-1.07863762E+002		0.00000000E+000	
3.23211002E+000		-1.07212341E+002		0.00000000E+000	
3.23212910E+000		-1.07816917E+002		0.00000000E+000	
3.23214841E+000		-1.08000092E+002		0.00000000E+000	
3.23216748E+000		-1.07729233E+002		0.00000000E+000	
3.23218679E+000		-1.07967834E+002		0.00000000E+000	
3.23220587E+000		-1.08811066E+002		0.00000000E+000	
3.23222518E+000		-1.09604858E+002		0.00000000E+000	
3.23224449E+000		-1.09570663E+002		0.00000000E+000	
3.23226357E+000		-1.09577675E+002		0.00000000E+000	
3.23228288E+000		-1.07318031E+002		0.00000000E+000	
3.23230195E+000		-1.07625290E+002		0.00000000E+000	
3.23232126E+000		-1.08521912E+002		0.00000000E+000	
3.23234034E+000		-1.08441544E+002		0.00000000E+000	
3.23235965E+000		-1.08496590E+002		0.00000000E+000	
3.23237896E+000		-1.10860481E+002		0.00000000E+000	
3.23239803E+000		-1.09028168E+002		0.00000000E+000	
3.23241735E+000		-1.07957123E+002		0.00000000E+000	
3.23243642E+000		-1.07825050E+002		0.00000000E+000	
3.23245573E+000		-1.08115326E+002		0.00000000E+000	
3.23247480E+000		-1.05562851E+002		0.00000000E+000	
3.23249412E+000		-1.05589439E+002		0.00000000E+000	
3.23251319E+000		-1.05732269E+002		0.00000000E+000	
3.23253250E+000		-1.05079659E+002		0.00000000E+000	
3.23255181E+000		-1.04654144E+002		0.00000000E+000	
3.23257089E+000		-1.07076149E+002		0.00000000E+000	
3.23259020E+000		-1.05409164E+002		0.00000000E+000	
3.23260927E+000		-1.05849983E+002		0.00000000E+000	
3.23262858E+000		-1.06564835E+002		0.00000000E+000	
3.23264766E+000		-1.07058266E+002		0.00000000E+000	
3.23266697E+000		-1.05760910E+002		0.00000000E+000	
3.23268628E+000		-1.06828842E+002		0.00000000E+000	
3.23270535E+000		-1.06221115E+002		0.00000000E+000	
3.23272467E+000		-1.04770386E+002		0.00000000E+000	
3.23274374E+000		-1.04722740E+002		0.00000000E+000	
3.23276305E+000		-1.04177383E+002		0.00000000E+000	
3.23278213E+000		-1.04781342E+002		0.00000000E+000	
3.23280144E+000		-1.05026520E+002		0.00000000E+000	
3.23282075E+000		-1.04213417E+002		0.00000000E+000	
3.23283982E+000		-1.03857338E+002		0.00000000E+000	
3.23285913E+000		-1.05174500E+002		0.00000000E+000	
3.23287821E+000		-1.05272659E+002		0.00000000E+000	
3.23289752E+000		-1.05376816E+002		0.00000000E+000	
3.23291659E+000		-1.09270630E+002		0.00000000E+000	
3.23293591E+000		-1.09393814E+002		0.00000000E+000	
3.23295522E+000		-1.09254379E+002		0.00000000E+000	
3.23297429E+000		-1.09633797E+002		0.00000000E+000	
3.23299360E+000		-1.09668510E+002		0.00000000E+000	
3.23301268E+000		-1.09620453E+002		0.00000000E+000	
3.23303199E+000		-1.09173424E+002		0.00000000E+000	
3.23305106E+000		-1.06297424E+002		0.00000000E+000	
3.23307037E+000		-1.06158669E+002		0.00000000E+000	
3.23308945E+000		-1.06243355E+002		0.00000000E+000	
3.23310876E+000		-1.05869606E+002		0.00000000E+000	
3.23312807E+000		-1.05096497E+002		0.00000000E+000	
3.23314714E+000		-1.07269653E+002		0.00000000E+000	
3.23316646E+000		-1.07703812E+002		0.00000000E+000	
3.23318553E+000		-1.07356880E+002		0.00000000E+000	
3.23320484E+000		-1.07326462E+002		0.00000000E+000	
3.23322392E+000		-1.11656677E+002		0.00000000E+000	
3.23324323E+000		-1.11363869E+002		0.00000000E+000	
3.23326254E+000		-1.09945381E+002		0.00000000E+000	
3.23328161E+000		-1.07240898E+002		0.00000000E+000	
3.23330092E+000		-1.06950943E+002		0.00000000E+000	
3.23332000E+000		-1.05295143E+002		0.00000000E+000	
3.23333931E+000		-1.04959679E+002		0.00000000E+000	
3.23335838E+000		-1.05084137E+002		0.00000000E+000	
3.23337770E+000		-1.05803444E+002		0.00000000E+000	
3.23339701E+000		-1.04493164E+002		0.00000000E+000	
3.23341608E+000		-1.04324272E+002		0.00000000E+000	
3.23343539E+000		-1.04111267E+002		0.00000000E+000	
3.23345447E+000		-1.03898987E+002		0.00000000E+000	
3.23347378E+000		-1.04162277E+002		0.00000000E+000	
3.23349285E+000		-1.05987137E+002		0.00000000E+000	
3.23351216E+000		-1.07975983E+002		0.00000000E+000	
3.23353148E+000		-1.09062439E+002		0.00000000E+000	
3.23355055E+000		-1.08709114E+002		0.00000000E+000	
3.23356986E+000		-1.09024445E+002		0.00000000E+000	
3.23358893E+000		-1.08850937E+002		0.00000000E+000	
3.23360825E+000		-1.09205475E+002		0.00000000E+000	
3.23362732E+000		-1.07521667E+002		0.00000000E+000	
3.23364663E+000		-1.07580170E+002		0.00000000E+000	
3.23366570E+000		-1.06208412E+002		0.00000000E+000	
3.23368502E+000		-1.04137993E+002		0.00000000E+000	
3.23370433E+000		-1.03732346E+002		0.00000000E+000	
3.23372340E+000		-1.04261711E+002		0.00000000E+000	
3.23374271E+000		-1.03479393E+002		0.00000000E+000	
3.23376179E+000		-1.03689087E+002		0.00000000E+000	
3.23378110E+000		-1.04390793E+002		0.00000000E+000	
3.23380017E+000		-1.04516113E+002		0.00000000E+000	
3.23381948E+000		-1.04094627E+002		0.00000000E+000	
3.23383880E+000		-1.05704277E+002		0.00000000E+000	
3.23385787E+000		-1.06366013E+002		0.00000000E+000	
3.23387718E+000		-1.06620369E+002		0.00000000E+000	
3.23389626E+000		-1.06095802E+002		0.00000000E+000	
3.23391557E+000		-1.05873367E+002		0.00000000E+000	
3.23393464E+000		-1.05518356E+002		0.00000000E+000	
3.23395395E+000		-1.05158951E+002		0.00000000E+000	
3.23397326E+000		-1.05335922E+002		0.00000000E+000	
3.23399234E+000		-1.05837418E+002		0.00000000E+000	
3.23401165E+000		-1.05166855E+002		0.00000000E+000	
3.23403072E+000		-1.04919861E+002		0.00000000E+000	
3.23405004E+000		-1.05662048E+002		0.00000000E+000	
3.23406911E+000		-1.06613693E+002		0.00000000E+000	
3.23408842E+000		-1.06961067E+002		0.00000000E+000	
3.23410749E+000		-1.08610306E+002		0.00000000E+000	
3.23412681E+000		-1.09006561E+002		0.00000000E+000	
3.23414612E+000		-1.06818085E+002		0.00000000E+000	
3.23416519E+000		-1.06650375E+002		0.00000000E+000	
3.23418450E+000		-1.05777657E+002		0.00000000E+000	
3.23420358E+000		-1.04711464E+002		0.00000000E+000	
3.23422289E+000		-1.04036095E+002		0.00000000E+000	
3.23424196E+000		-1.05015762E+002		0.00000000E+000	
3.23426127E+000		-1.05167686E+002		0.00000000E+000	
3.23428059E+000		-1.05464363E+002		0.00000000E+000	
3.23429966E+000		-1.07504898E+002		0.00000000E+000	
3.23431897E+000		-1.06783051E+002		0.00000000E+000	
3.23433805E+000		-1.06841957E+002		0.00000000E+000	
3.23435736E+000		-1.06461098E+002		0.00000000E+000	
